기준연도,시도,시군구,읍면동,지목,거래면적(m2),거래금(만원),계약일,지번
2025,울산광역시,중구,우정동,구거,56,35476,20250417,7**
2025,울산광역시,중구,우정동,도로,83,52580,20250417,7**
2025,울산광역시,중구,우정동,도로,243,146650,20250417,7**
2025,울산광역시,중구,성안동,전,1650,25000,20251231,1***
2025,울산광역시,중구,성안동,대,350,51000,20251229,7**
2025,울산광역시,중구,성안동,임야,1,3,20251223,2**
2025,울산광역시,중구,성안동,답,3234,50000,20251118,1***
2025,울산광역시,중구,성안동,답,453,2500,20250716,6**
2025,울산광역시,중구,성안동,전,850,4700,20250716,6**
2025,울산광역시,중구,성안동,임야,496,803,20250708,2**
2025,울산광역시,중구,성안동,대,79,3381,20250708,1***
2025,울산광역시,중구,성안동,대,6219,1400000,20250626,8**
2025,울산광역시,중구,성안동,전,592,8000,20250613,1***
2025,울산광역시,중구,성안동,전,272,6000,20250610,8**
2025,울산광역시,중구,성안동,임야,208,2200,20250527,1***
2025,울산광역시,중구,성안동,전,1091,10000,20250425,1***
2025,울산광역시,중구,성안동,임야,314,5300,20250402,1***
2025,울산광역시,중구,성안동,임야,265,2387,20250327,1***
2025,울산광역시,중구,성안동,임야,314,2834,20250327,1***
2025,울산광역시,중구,성안동,임야,208,1879,20250327,1***
2025,울산광역시,중구,성안동,전,299,6331,20250320,1***
2025,울산광역시,중구,성안동,전,559,11837,20250320,1***
2025,울산광역시,중구,성안동,임야,165,500,20250311,*
2025,울산광역시,중구,성안동,전,182,1750,20250104,1***
2025,울산광역시,중구,성안동,임야,397,5000,20250103,2**
2025,울산광역시,중구,유곡동,도로,7,437,20251211,8*
2025,울산광역시,중구,유곡동,도로,9,562,20251211,8*
2025,울산광역시,중구,유곡동,도로,18,1124,20251211,8*
2025,울산광역시,중구,유곡동,전,912,8000,20250926,8**
2025,울산광역시,중구,유곡동,전,909,17000,20250905,6**
2025,울산광역시,중구,유곡동,전,221,580,20250804,2**
2025,울산광역시,중구,유곡동,전,40,1600,20250423,7**
2025,울산광역시,중구,유곡동,대,600,45000,20250403,6**
2025,울산광역시,중구,유곡동,전,221,1300,20250305,2**
2025,울산광역시,중구,유곡동,답,668,1501,20250221,3**
2025,울산광역시,중구,유곡동,답,1111,2498,20250221,3**
2025,울산광역시,중구,유곡동,전,526,5000,20250124,6**
2025,울산광역시,중구,유곡동,임야,1795,8700,20250124,9*
2025,울산광역시,중구,유곡동,임야,496,3000,20250124,6**
2025,울산광역시,중구,유곡동,임야,720,3200,20250115,6**
2025,울산광역시,중구,유곡동,임야,933,4800,20250115,9*
2025,울산광역시,중구,태화동,대,23,9000,20251104,7**
2025,울산광역시,중구,태화동,임야,826,2000,20250901,6*
2025,울산광역시,중구,태화동,대,2,1500,20250304,3*
2025,울산광역시,중구,다운동,대,43011,4731210,20251219,3**
2025,울산광역시,중구,다운동,대,171,25000,20250919,5**
2025,울산광역시,중구,다운동,도로,199,5000,20250822,7**
2025,울산광역시,중구,다운동,임야,31529,108000,20250723,1*
2025,울산광역시,중구,다운동,대,197,27600,20250723,6**
2025,울산광역시,중구,다운동,임야,428,540,20250704,2**
2025,울산광역시,중구,동동,대,221,30000,20250203,4**
2025,울산광역시,중구,서동,도로,17,1200,20251126,4**
2025,울산광역시,중구,서동,전,153,5000,20250821,1**
2025,울산광역시,중구,서동,대,8,400,20250815,3**
2025,울산광역시,중구,서동,대,72,8059,20250202,3**
2025,울산광역시,중구,서동,대,89,9960,20250202,3**
2025,울산광역시,중구,서동,전,47,5258,20250202,3**
2025,울산광역시,중구,서동,전,202,22602,20250202,3**
2025,울산광역시,중구,서동,대,18,1500,20250124,3**
2025,울산광역시,중구,서동,대,23,2500,20250124,3**
2025,울산광역시,중구,남외동,대,443,180000,20250828,5**
2025,울산광역시,중구,남외동,답,24,5232,20250806,6**
2025,울산광역시,중구,남외동,도로,50,1800,20250418,3**
2025,울산광역시,중구,남외동,대,2,150,20250403,3**
2025,울산광역시,중구,남외동,대,4,300,20250403,3**
2025,울산광역시,중구,남외동,대,4,300,20250403,4**
2025,울산광역시,중구,남외동,대,3,500,20250403,3**
2025,울산광역시,중구,남외동,대,40,9260,20250203,9**
2025,울산광역시,중구,남외동,대,69,15973,20250203,9**
2025,울산광역시,중구,남외동,대,727,259600,20250115,5**
2025,울산광역시,중구,장현동,답,390,5000,20250926,3**
2025,울산광역시,중구,장현동,임야,165,1500,20250903,3*
2025,울산광역시,중구,장현동,답,1219,25000,20250516,5**
2025,울산광역시,중구,장현동,답,331,6200,20250407,3**
2025,울산광역시,중구,장현동,대,288,37000,20250320,1**
2025,울산광역시,중구,장현동,전,635,10000,20250314,5**
2025,울산광역시,중구,장현동,답,101,1500,20250127,4**
2025,울산광역시,중구,장현동,답,924,20000,20250127,4**
2025,울산광역시,중구,약사동,대,67,5800,20251201,1**
2025,울산광역시,중구,약사동,대,269,41000,20250916,3**
2025,울산광역시,중구,약사동,대,300,45000,20250908,3**
2025,울산광역시,중구,약사동,전,326,6400,20250619,9**
2025,울산광역시,중구,약사동,임야,305,3000,20250416,5*
2025,울산광역시,중구,약사동,임야,788,2000,20250212,6*
2025,울산광역시,중구,약사동,대,261,35400,20250109,8**
2025,울산광역시,중구,반구동,대,34,20330,20251203,7**
2025,울산광역시,중구,반구동,대,34,20330,20251203,7**
2025,울산광역시,중구,반구동,대,34,20330,20251203,7**
2025,울산광역시,중구,반구동,대,8,1842,20251201,2**
2025,울산광역시,중구,반구동,도로,1,462,20250926,4**
2025,울산광역시,중구,반구동,도로,7,2383,20250923,4**
2025,울산광역시,중구,반구동,도로,81,27256,20250923,8**
2025,울산광역시,중구,반구동,도로,1281,437461,20250923,8**
2025,울산광역시,중구,반구동,대,230,42000,20250916,6**
2025,울산광역시,중구,반구동,도로,21,1300,20250806,2**
2025,울산광역시,중구,반구동,도로,50,900,20250307,7**
2025,울산광역시,중구,반구동,대,9,3204,20250205,3**
2025,울산광역시,중구,반구동,대,4,1434,20250205,5**
2025,울산광역시,중구,반구동,대,3,1053,20250205,5**
2025,울산광역시,중구,반구동,대,21,7452,20250205,5**
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3411,20251222,1***
2025,울산광역시,남구,무거동,임야,28,886,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3412,20251222,1***
2025,울산광역시,남구,무거동,임야,6,204,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3411,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1362,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,78,2455,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1362,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1362,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,27,852,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3411,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1362,20251222,1***
2025,울산광역시,남구,무거동,임야,151,4775,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,11,342,20251222,1***
2025,울산광역시,남구,무거동,임야,25,795,20251222,1***
2025,울산광역시,남구,무거동,임야,25,795,20251222,1***
2025,울산광역시,남구,무거동,임야,25,795,20251222,1***
2025,울산광역시,남구,무거동,임야,11,342,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3411,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,69,2183,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,13,412,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,129,4094,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,86,2730,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1362,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,11,341,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1372,20251222,1***
2025,울산광역시,남구,무거동,임야,86,2730,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,54,1704,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,86,2728,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,22,683,20251222,1***
2025,울산광역시,남구,무거동,임야,43,1364,20251222,1***
2025,울산광역시,남구,무거동,임야,185,5847,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,11,340,20251222,1***
2025,울산광역시,남구,무거동,임야,22,684,20251222,1***
2025,울산광역시,남구,무거동,임야,185,5847,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,108,3409,20251222,1***
2025,울산광역시,남구,무거동,임야,119,3755,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,65,2047,20251222,1***
2025,울산광역시,남구,무거동,임야,26,815,20251222,1***
2025,울산광역시,남구,무거동,임야,41,1296,20251222,1***
2025,울산광역시,남구,무거동,임야,32,1023,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,22,681,20251222,1***
2025,울산광역시,남구,무거동,임야,2,68,20251222,1***
2025,울산광역시,남구,무거동,임야,22,682,20251222,1***
2025,울산광역시,남구,무거동,임야,3,150,20251209,1**
2025,울산광역시,남구,무거동,임야,3,150,20251209,1**
2025,울산광역시,남구,무거동,임야,3,150,20251209,1**
2025,울산광역시,남구,무거동,임야,3,150,20251209,1**
2025,울산광역시,남구,무거동,임야,3,150,20251209,1**
2025,울산광역시,남구,무거동,임야,65,2046,20251202,1***
2025,울산광역시,남구,무거동,임야,331,16000,20251119,1**
2025,울산광역시,남구,무거동,임야,541,24450,20251112,1***
2025,울산광역시,남구,무거동,대,266,88445,20251105,5**
2025,울산광역시,남구,무거동,잡종지,337,71410,20251024,1***
2025,울산광역시,남구,무거동,잡종지,421,89209,20251024,1***
2025,울산광역시,남구,무거동,임야,496,24000,20251020,1**
2025,울산광역시,남구,무거동,임야,2480,112000,20251013,1**
2025,울산광역시,남구,무거동,임야,274,12450,20250825,1**
2025,울산광역시,남구,무거동,임야,595,27000,20250812,1**
2025,울산광역시,남구,무거동,임야,661,30000,20250808,1**
2025,울산광역시,남구,무거동,임야,14,645,20250806,1***
2025,울산광역시,남구,무거동,임야,405,18390,20250806,1***
2025,울산광역시,남구,무거동,임야,495,19500,20250729,1**
2025,울산광역시,남구,무거동,임야,2546,115524,20250728,1**
2025,울산광역시,남구,무거동,임야,941,832,20250722,1***
2025,울산광역시,남구,무거동,임야,26765,26386,20250722,1***
2025,울산광역시,남구,무거동,임야,11,517,20250721,1***
2025,울산광역시,남구,무거동,임야,325,14738,20250721,1***
2025,울산광역시,남구,무거동,임야,3700,167887,20250710,1**
2025,울산광역시,남구,무거동,임야,3700,167887,20250710,1**
2025,울산광역시,남구,무거동,임야,8928,405108,20250710,1**
2025,울산광역시,남구,무거동,임야,3700,167887,20250710,1**
2025,울산광역시,남구,무거동,대,34113,6720261,20250620,1*
2025,울산광역시,남구,무거동,하천,169,2061,20250618,1***
2025,울산광역시,남구,무거동,대,232,42500,20250428,1***
2025,울산광역시,남구,무거동,대,51,3500,20250422,5**
2025,울산광역시,남구,무거동,임야,331,4000,20250220,1**
2025,울산광역시,남구,무거동,전,36,2097,20250206,1***
2025,울산광역시,남구,무거동,임야,323,12400,20250115,1***
2025,울산광역시,남구,옥동,임야,578,9091,20251222,1**
2025,울산광역시,남구,옥동,임야,1,22,20251222,1***
2025,울산광역시,남구,옥동,임야,11,169,20251222,8**
2025,울산광역시,남구,옥동,임야,18,288,20251222,8**
2025,울산광역시,남구,옥동,임야,29,452,20251222,1***
2025,울산광역시,남구,옥동,임야,39,605,20251222,1***
2025,울산광역시,남구,옥동,임야,152,2390,20251222,8**
2025,울산광역시,남구,옥동,임야,265,4171,20251222,8**
2025,울산광역시,남구,옥동,임야,451,7089,20251222,8**
2025,울산광역시,남구,옥동,전,1000,5000,20251212,7*
2025,울산광역시,남구,옥동,임야,36861,337278,20251210,1**
2025,울산광역시,남구,옥동,잡종지,1269,200000,20251125,1**
2025,울산광역시,남구,옥동,전,22,5654,20251111,8**
2025,울산광역시,남구,옥동,답,98,25186,20251111,5**
2025,울산광역시,남구,옥동,전,367,94836,20251111,8**
2025,울산광역시,남구,옥동,전,472,121308,20251111,8**
2025,울산광역시,남구,옥동,전,7,1799,20251111,8**
2025,울산광역시,남구,옥동,전,29,7453,20251111,8**
2025,울산광역시,남구,옥동,전,73,18761,20251111,8**
2025,울산광역시,남구,옥동,임야,4454,47000,20251105,1**
2025,울산광역시,남구,옥동,답,397,9200,20250822,5**
2025,울산광역시,남구,옥동,답,1,4,20250709,5**
2025,울산광역시,남구,옥동,도로,7,30,20250709,5**
2025,울산광역시,남구,옥동,도로,10,40,20250709,5**
2025,울산광역시,남구,옥동,답,34,130,20250709,5**
2025,울산광역시,남구,옥동,답,163,1000,20250709,5**
2025,울산광역시,남구,옥동,답,684,12000,20250709,5**
2025,울산광역시,남구,옥동,주차장,199,13796,20250709,5**
2025,울산광역시,남구,옥동,임야,362,16430,20250513,3*
2025,울산광역시,남구,옥동,답,1735,148000,20250426,8**
2025,울산광역시,남구,옥동,임야,330,150,20250422,1**
2025,울산광역시,남구,옥동,전,154,2300,20250417,4**
2025,울산광역시,남구,옥동,도로,3,113,20250324,5*
2025,울산광역시,남구,옥동,도로,36,1364,20250324,5*
2025,울산광역시,남구,옥동,대,559,500000,20250227,2**
2025,울산광역시,남구,옥동,답,1269,16248,20250226,4**
2025,울산광역시,남구,옥동,답,2026,25752,20250226,4**
2025,울산광역시,남구,옥동,임야,362,10000,20250221,3*
2025,울산광역시,남구,두왕동,대,924,158910,20251203,7**
2025,울산광역시,남구,두왕동,대,924,158910,20251203,7**
2025,울산광역시,남구,두왕동,임야,182,3025,20250905,8*
2025,울산광역시,남구,두왕동,주차장,1283,143482,20250821,7**
2025,울산광역시,남구,두왕동,대,773,128600,20250721,7**
2025,울산광역시,남구,두왕동,공장용지,6712,312905,20250624,7**
2025,울산광역시,남구,두왕동,임야,595,4000,20250321,1**
2025,울산광역시,남구,두왕동,유지,245,2450,20250131,5**
2025,울산광역시,남구,두왕동,답,73,1600,20250110,3**
2025,울산광역시,남구,신정동,대,163,55000,20251223,1***
2025,울산광역시,남구,신정동,잡종지,13,15253,20251211,1***
2025,울산광역시,남구,신정동,잡종지,32,31648,20251211,1***
2025,울산광역시,남구,신정동,잡종지,61,71573,20251211,1***
2025,울산광역시,남구,신정동,잡종지,64,75093,20251211,1***
2025,울산광역시,남구,신정동,잡종지,74,80166,20251211,1***
2025,울산광역시,남구,신정동,잡종지,87,94250,20251211,1***
2025,울산광역시,남구,신정동,임야,225,35000,20251208,1**
2025,울산광역시,남구,신정동,대,115,42000,20251208,1**
2025,울산광역시,남구,신정동,대,328,245125,20251130,4**
2025,울산광역시,남구,신정동,대,402,254875,20251130,4**
2025,울산광역시,남구,신정동,대,178,25186,20251111,5**
2025,울산광역시,남구,신정동,임야,346,125000,20251103,1**
2025,울산광역시,남구,신정동,도로,23,1000,20250930,5**
2025,울산광역시,남구,신정동,대,68,15000,20250915,1***
2025,울산광역시,남구,신정동,잡종지,27,10141,20250910,1***
2025,울산광역시,남구,신정동,잡종지,190,71364,20250910,1***
2025,울산광역시,남구,신정동,대,41,10600,20250904,1***
2025,울산광역시,남구,신정동,임야,793,2500,20250804,1**
2025,울산광역시,남구,신정동,전,441,20000,20250723,9**
2025,울산광역시,남구,신정동,대,1,212,20250721,5**
2025,울산광역시,남구,신정동,대,1,212,20250721,5**
2025,울산광역시,남구,신정동,도로,3,500,20250627,1***
2025,울산광역시,남구,신정동,도로,20,2514,20250527,8**
2025,울산광역시,남구,신정동,도로,2,251,20250527,8**
2025,울산광역시,남구,신정동,도로,19,10212,20250527,8**
2025,울산광역시,남구,신정동,도로,21,11287,20250527,8**
2025,울산광역시,남구,신정동,잡종지,4,1980,20250523,1***
2025,울산광역시,남구,신정동,잡종지,5,2475,20250523,1***
2025,울산광역시,남구,신정동,도로,32,1400,20250509,1**
2025,울산광역시,남구,신정동,대,58,21200,20250501,1**
2025,울산광역시,남구,신정동,도로,2,1191,20250428,8**
2025,울산광역시,남구,신정동,도로,22,13101,20250428,8**
2025,울산광역시,남구,신정동,잡종지,25,13400,20250428,1***
2025,울산광역시,남구,신정동,잡종지,48,25728,20250428,1***
2025,울산광역시,남구,신정동,도로,55,32752,20250428,8**
2025,울산광역시,남구,신정동,잡종지,89,47704,20250428,8**
2025,울산광역시,남구,신정동,잡종지,172,92192,20250428,8**
2025,울산광역시,남구,신정동,도로,4,500,20250415,1***
2025,울산광역시,남구,신정동,도로,7,300,20250322,1***
2025,울산광역시,남구,신정동,임야,55301,1000000,20250305,1**
2025,울산광역시,남구,신정동,대,226,75000,20250221,1**
2025,울산광역시,남구,신정동,구거,20,6000,20250212,3**
2025,울산광역시,남구,신정동,답,23,14000,20250212,3**
2025,울산광역시,남구,신정동,대,228,75000,20250124,1**
2025,울산광역시,남구,신정동,잡종지,20,8260,20250112,1***
2025,울산광역시,남구,신정동,잡종지,38,15694,20250112,1***
2025,울산광역시,남구,달동,대,21,1100,20251204,6**
2025,울산광역시,남구,달동,대,32,8000,20250721,5**
2025,울산광역시,남구,달동,대,231,106400,20250312,5**
2025,울산광역시,남구,달동,대,5,1000,20250221,9**
2025,울산광역시,남구,달동,도로,20,8350,20250127,6**
2025,울산광역시,남구,삼산동,대,49,22000,20251125,1***
2025,울산광역시,남구,삼산동,대,36,16500,20251125,1***
2025,울산광역시,남구,삼산동,대,36,16500,20251125,1***
2025,울산광역시,남구,삼산동,대,24,9000,20251031,1***
2025,울산광역시,남구,삼산동,대,497,190800,20250925,1**
2025,울산광역시,남구,삼산동,대,675,259200,20250925,1**
2025,울산광역시,남구,삼산동,대,317,127000,20250823,1***
2025,울산광역시,남구,삼산동,대,211,51550,20250721,1***
2025,울산광역시,남구,삼산동,대,252,137214,20250714,1***
2025,울산광역시,남구,삼산동,대,308,130000,20250705,2**
2025,울산광역시,남구,삼산동,대,327,165600,20250605,1***
2025,울산광역시,남구,삼산동,대,554,156000,20250402,1**
2025,울산광역시,남구,여천동,대,767,78500,20250726,1***
2025,울산광역시,남구,여천동,공장용지,16529,1150000,20250612,3**
2025,울산광역시,남구,여천동,공장용지,16529,1150000,20250612,3**
2025,울산광역시,남구,여천동,공장용지,16529,1150000,20250605,3**
2025,울산광역시,남구,여천동,공장용지,16529,1150000,20250605,3**
2025,울산광역시,남구,여천동,공장용지,3,140,20250410,3**
2025,울산광역시,남구,여천동,공장용지,23,1074,20250410,3**
2025,울산광역시,남구,여천동,공장용지,280,42840,20250410,6**
2025,울산광역시,남구,야음동,도로,29,436,20251222,2**
2025,울산광역시,남구,야음동,임야,76,1000,20251217,4*
2025,울산광역시,남구,야음동,대,72,29041,20251213,3**
2025,울산광역시,남구,야음동,임야,91,1200,20251122,4*
2025,울산광역시,남구,야음동,임야,121,1600,20251111,4*
2025,울산광역시,남구,야음동,임야,91,1200,20251111,4*
2025,울산광역시,남구,야음동,임야,91,1200,20251111,4*
2025,울산광역시,남구,야음동,전,115,19000,20250825,4**
2025,울산광역시,남구,야음동,임야,91,1200,20250821,4*
2025,울산광역시,남구,야음동,잡종지,42,7529,20250811,4**
2025,울산광역시,남구,야음동,철도용지,155,27596,20250811,2**
2025,울산광역시,남구,야음동,답,182,32403,20250811,2**
2025,울산광역시,남구,야음동,도로,58,25000,20250808,3**
2025,울산광역시,남구,야음동,도로,547,10600,20250707,5**
2025,울산광역시,남구,야음동,도로,228,4400,20250707,5**
2025,울산광역시,남구,야음동,잡종지,1891,259539,20250520,2*
2025,울산광역시,남구,야음동,도로,23,2850,20250423,4**
2025,울산광역시,남구,야음동,대,38,10150,20250423,4**
2025,울산광역시,남구,야음동,대,216,52000,20250423,4**
2025,울산광역시,남구,야음동,도로,4,570,20250414,4**
2025,울산광역시,남구,야음동,대,7,942,20250414,4**
2025,울산광역시,남구,야음동,대,41,5350,20250414,4**
2025,울산광역시,남구,야음동,도로,1,142,20250414,4**
2025,울산광역시,남구,야음동,대,2,235,20250414,4**
2025,울산광역시,남구,야음동,대,10,1338,20250414,4**
2025,울산광역시,남구,야음동,도로,3,374,20250414,4**
2025,울산광역시,남구,야음동,대,4,617,20250414,4**
2025,울산광역시,남구,야음동,대,25,3509,20250414,4**
2025,울산광역시,남구,야음동,임야,91,1200,20250402,4*
2025,울산광역시,남구,야음동,대,3,2451,20250320,8**
2025,울산광역시,남구,야음동,대,7,5578,20250320,8**
2025,울산광역시,남구,야음동,도로,9,7353,20250320,8**
2025,울산광역시,남구,야음동,대,12,10312,20250320,8**
2025,울산광역시,남구,야음동,도로,22,18680,20250320,8**
2025,울산광역시,남구,야음동,대,30,25442,20250320,8**
2025,울산광역시,남구,야음동,대,34,29077,20250320,8**
2025,울산광역시,남구,야음동,도로,41,34909,20250320,8**
2025,울산광역시,남구,야음동,도로,42,35501,20250320,8**
2025,울산광역시,남구,야음동,도로,51,42770,20250320,8**
2025,울산광역시,남구,야음동,대,166,140314,20250320,8**
2025,울산광역시,남구,야음동,대,179,150880,20250320,8**
2025,울산광역시,남구,야음동,대,320,270739,20250320,8**
2025,울산광역시,남구,야음동,대,72,24768,20250220,5**
2025,울산광역시,남구,야음동,대,19,5800,20250218,6**
2025,울산광역시,남구,야음동,과수원,110,2667,20250109,5**
2025,울산광역시,남구,야음동,과수원,220,5333,20250109,5**
2025,울산광역시,남구,야음동,답,493,82500,20250108,*
2025,울산광역시,남구,선암동,전,1719,35000,20251014,4**
2025,울산광역시,남구,선암동,잡종지,142,22720,20251013,1**
2025,울산광역시,남구,선암동,대,645,103440,20251001,4**
2025,울산광역시,남구,선암동,임야,410,1600,20250718,1*
2025,울산광역시,남구,선암동,전,5,100,20250715,3**
2025,울산광역시,남구,선암동,전,7,150,20250715,3**
2025,울산광역시,남구,선암동,전,5,100,20250715,3**
2025,울산광역시,남구,선암동,전,21,450,20250624,3**
2025,울산광역시,남구,선암동,답,200,22000,20250612,1**
2025,울산광역시,남구,선암동,대,1,58,20250401,5**
2025,울산광역시,남구,선암동,도로,2,116,20250401,5**
2025,울산광역시,남구,선암동,도로,6,349,20250401,5**
2025,울산광역시,남구,선암동,도로,157,9132,20250401,5**
2025,울산광역시,남구,선암동,도로,298,17333,20250401,5**
2025,울산광역시,남구,선암동,도로,573,33329,20250401,5**
2025,울산광역시,남구,선암동,답,1288,209085,20250401,5**
2025,울산광역시,남구,선암동,대,1331,216065,20250401,5**
2025,울산광역시,남구,선암동,전,99,1300,20250315,3**
2025,울산광역시,남구,선암동,임야,410,1500,20250116,1*
2025,울산광역시,남구,상개동,전,597,15000,20251201,*
2025,울산광역시,남구,상개동,주유소용지,4,100,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,4,100,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,5,100,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,5,100,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,41,2000,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,41,2000,20251120,7*
2025,울산광역시,남구,상개동,도로,53,2000,20251120,7*
2025,울산광역시,남구,상개동,도로,53,2000,20251120,7*
2025,울산광역시,남구,상개동,잡종지,74,10000,20251120,7*
2025,울산광역시,남구,상개동,잡종지,74,10000,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,1529,250000,20251120,7*
2025,울산광역시,남구,상개동,주유소용지,1529,250000,20251120,7*
2025,울산광역시,남구,상개동,전,126,3212,20251112,*
2025,울산광역시,남구,상개동,전,489,11418,20251112,*
2025,울산광역시,남구,상개동,전,526,12774,20251112,*
2025,울산광역시,남구,상개동,전,869,21394,20251112,*
2025,울산광역시,남구,상개동,잡종지,1950,112000,20250922,1**
2025,울산광역시,남구,상개동,임야,2,50,20250715,1**
2025,울산광역시,남구,상개동,임야,3,75,20250715,1**
2025,울산광역시,남구,상개동,임야,2,50,20250715,1**
2025,울산광역시,남구,상개동,임야,2,46,20250624,1**
2025,울산광역시,남구,상개동,임야,10,225,20250624,1**
2025,울산광역시,남구,상개동,답,590,25810,20250324,3**
2025,울산광역시,남구,부곡동,공장용지,16928,984800,20251210,4**
2025,울산광역시,남구,성암동,대,2,38,20250328,3**
2025,울산광역시,남구,성암동,대,7,115,20250328,3**
2025,울산광역시,남구,성암동,대,25,457,20250328,4**
2025,울산광역시,남구,성암동,대,38,686,20250328,4**
2025,울산광역시,남구,성암동,대,44,794,20250328,4**
2025,울산광역시,남구,성암동,대,51,929,20250328,4**
2025,울산광역시,남구,성암동,임야,429,600,20250320,2**
2025,울산광역시,남구,성암동,임야,562,800,20250320,2**
2025,울산광역시,남구,성암동,임야,441,39160,20250320,2**
2025,울산광역시,남구,성암동,임야,1916,150150,20250320,2**
2025,울산광역시,남구,성암동,임야,429,600,20250320,2**
2025,울산광역시,남구,성암동,임야,562,800,20250320,2**
2025,울산광역시,남구,성암동,임야,5643,8400,20250320,2**
2025,울산광역시,남구,성암동,임야,5643,8400,20250320,2**
2025,울산광역시,남구,성암동,임야,8464,12600,20250320,2**
